"cluster","id","d3","d5","d2","d4","d1","d6","d7"
2,484,0.679254133927524,0.92604501607717,0.442713741779162,0.614349775784753,0.971615720524018,0.142857142857143,0.555555555555556
2,485,0.679254133927524,0.993569131832798,0.442713741779162,0.614349775784753,0.971615720524018,0.119047619047619,0.4
2,486,0.690043391579688,0.913183279742765,0.460713049498096,0.937219730941704,0.973799126637555,0.154761904761905,0.355555555555556
2,487,0.701184472850944,0.704180064308682,0.480789200415369,0.775784753363229,0.975982532751092,0.333333333333333,0.655555555555556
2,488,0.701184472850944,0.778135048231511,0.480789200415369,0.775784753363229,0.975982532751092,0.226190476190476,0.355555555555556
2,489,0.701184472850944,0.553054662379421,0.480789200415369,0.775784753363229,0.975982532751092,0.666666666666667,0.8
2,490,0.701184472850944,0.591639871382637,0.480789200415369,0.775784753363229,0.975982532751092,0.511904761904762,0.1
2,491,0.701184472850944,0.852090032154341,0.480789200415369,0.775784753363229,0.975982532751092,0.214285714285714,0.4
2,492,0.722645713615574,0.971061093247588,0.517826237452406,0.600896860986547,0.991266375545851,0.0714285714285715,0.455555555555556
2,493,0.73378679488683,0.971061093247588,0.538594669435791,0.488789237668161,0.993449781659389,0.142857142857143,0.2
2,494,0.73378679488683,0.813504823151125,0.538594669435791,0.488789237668161,0.993449781659389,0.166666666666667,0.455555555555556
2,495,0.744810601618389,0.919614147909968,0.559363101419176,0.609865470852018,0.995633187772926,0.178571428571429,0.5
2,496,0.766858215081506,0.697749196141479,0.599169262720665,0.73542600896861,1,0.321428571428571,0.2
2,497,0.766858215081506,0.977491961414791,0.599169262720665,0.73542600896861,1,0.130952380952381,0.3
2,498,0.777882021813064,0.967845659163987,0.618553132571824,0.623318385650224,0.997816593886463,0.142857142857143,0.2
2,499,0.777882021813064,1,0.618553132571824,0.623318385650224,0.997816593886463,0.130952380952381,0.255555555555556
2,500,0.777882021813064,0.807073954983923,0.618553132571824,0.623318385650224,0.997816593886463,0.571428571428571,0.5
2,501,0.777882021813064,0.62379421221865,0.618553132571824,0.623318385650224,0.997816593886463,0.595238095238095,0.5
2,502,0.777882021813064,0.62379421221865,0.618553132571824,0.623318385650224,0.997816593886463,0.595238095238095,0.5
2,503,0.777882021813064,0.594855305466238,0.618553132571824,0.623318385650224,0.997816593886463,0.642857142857143,0.5
2,504,0.798874164418905,0.868167202572347,0.474212530287297,0.878923766816143,0.962882096069869,0.178571428571429,0.5
2,505,0.798874164418905,0.858520900321543,0.474212530287297,0.878923766816143,0.962882096069869,0.166666666666667,0.5
2,506,0.863726984871584,0.787781350482315,0.556593977154725,0.434977578475336,0.88646288209607,0.238095238095238,0.155555555555556
2,507,0.873343497126774,0.52411575562701,0.569401176877812,0.300448430493274,0.88646288209607,0.69047619047619,0.9
2,508,0.873343497126774,0.762057877813505,0.569401176877812,0.300448430493274,0.88646288209607,0.30952380952381,0.355555555555556
2,509,0.873343497126774,0.762057877813505,0.569401176877812,0.300448430493274,0.88646288209607,0.30952380952381,0.355555555555556
2,510,0.873343497126774,0.607717041800643,0.569401176877812,0.300448430493274,0.88646288209607,0.666666666666667,0.8
2,511,0.873343497126774,0.514469453376206,0.569401176877812,0.300448430493274,0.88646288209607,0.55952380952381,0.555555555555556
2,512,0.771314647590008,0.823151125401929,0.187954309449637,0.0672645739910314,0.68122270742358,0.238095238095238,0.255555555555556
2,513,0.771314647590008,0.823151125401929,0.187954309449637,0.0672645739910314,0.68122270742358,0.202380952380952,0.255555555555556
2,514,0.771314647590008,0.633440514469453,0.187954309449637,0.0672645739910314,0.68122270742358,0.666666666666667,0.6
2,515,0.771314647590008,0.610932475884244,0.187954309449637,0.0672645739910314,0.68122270742358,0.654761904761905,0.7
2,516,0.711621906884016,0.752411575562701,0.49705780546902,0.488789237668161,0.960698689956332,0.321428571428571,0.4
2,517,0.115867245221063,0.308681672025724,0.00207684319833853,0.031390134529148,0.635371179039301,0.19047619047619,0.455555555555556
